master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
d859afd8-12ce-11ea-a001-000d3a38a36f,Android App,Android App,2019-03-17,2020-12-02,2020-12-02,2019-03-17,2.0,1.0,39.99,468.89,[AKTIFSPOR]
3d60a3b0-d62e-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-18,2020-06-18,2020-06-18,2019-08-18,2.0,1.0,79.99,263.98,[AKTIFSPOR]
3f9f8cea-3056-11ea-bb28-000d3a38a36f,Mobile,Mobile,2019-08-02,2021-01-22,2021-01-22,2020-09-06,1.0,2.0,150.48,179.98,"[KADIN, AKTIFSPOR]"
d15871d0-1a24-11ea-941b-000d3a38a36f,Android App,Android App,2019-11-27,2020-11-24,2020-11-24,2019-11-27,2.0,1.0,40.49,679.12,[AKTIFSPOR]
974f6112-5438-11ea-b1db-000d3a38a36f,Ios App,Ios App,2019-12-15,2020-09-27,2020-09-27,2019-12-15,2.0,1.0,159.97,273.71,[ERKEK]
eff3411a-ae81-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-01-15,2020-12-30,2018-10-31,2020-12-30,3.0,3.0,644.92,549.95,"[ERKEK, AKTIFSPOR]"
d5323fde-15e2-11ea-aa74-000d3a38a36f,Desktop,Desktop,2019-11-26,2020-09-18,2020-09-18,2019-12-12,13.0,1.0,79.99,1567.47,"[ERKEK, AKTIFSPOR]"
178eb626-cc15-11ea-b305-000d3a38a36f,Android App,Offline,2020-07-25,2021-04-16,2021-03-23,2021-04-16,4.0,2.0,251.86,404.96,"[ERKEK, KADIN, AKTIFSPOR]"
edc5d75e-b1d8-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-07-20,2020-11-10,2020-11-10,2019-08-10,1.0,2.0,149.98,575.98,[AKTIFSPOR]
435f3f14-a8ad-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-06-21,2020-11-12,2020-11-12,2019-02-14,12.0,1.0,99.99,2458.75,[AKTIFSPOR]
56706766-a35f-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-03-28,2020-09-19,2020-09-14,2020-09-19,3.0,2.0,218.99,547.17,[KADIN]
ed091ab2-5b9a-11ea-8a07-000d3a38a36f,Mobile,Offline,2020-01-02,2020-09-10,2020-05-06,2020-09-10,1.0,2.0,90.73,173.99,[ERKEK]
fd16ad42-5b2d-11ea-90ef-000d3a38a36f,Mobile,Mobile,2020-02-01,2021-04-27,2021-04-27,2020-02-02,1.0,2.0,249.94,470.93,[]
41a6b36a-4f64-11ea-99ba-000d3a38a36f,Mobile,Mobile,2019-12-04,2020-07-04,2020-07-04,2019-12-04,3.0,1.0,229.98,296.97,"[ERKEK, AKTIFSPOR]"
2ca4ffa4-f720-11e9-841e-000d3a38a36f,Android App,Android App,2019-03-14,2021-05-01,2021-05-01,2020-12-25,5.0,2.0,402.21,1324.4,[ERKEK]
551d46ae-ff1c-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-08-04,2021-01-02,2021-01-02,2019-11-17,2.0,1.0,172.98,257.43,[ERKEK]
5183df40-b14b-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-07-07,2020-12-25,2020-12-25,2019-09-29,1.0,2.0,190.24,374.99,[AKTIFSPOR]
596cd4ac-5b3a-11ea-8f1f-000d3a38a36f,Android App,Android App,2019-12-15,2020-07-25,2020-07-25,2019-12-15,1.0,1.0,275.98,180.99,[ERKEK]
bc8bc4b0-a59d-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-10-12,2021-04-05,2021-04-05,2019-10-12,1.0,1.0,120.98,101.9,[COCUK]
6716783e-b148-11e9-9757-000d3a38a36f,Mobile,Offline,2019-01-04,2021-04-06,2021-03-21,2021-04-06,3.0,7.0,800.41,172.47,"[AKTIFCOCUK, KADIN]"
2c88c59e-5bd1-11ea-9253-000d3a38a36f,Mobile,Mobile,2020-01-24,2020-12-14,2020-12-14,2020-01-24,1.0,1.0,120.74,84.99,[ERKEK]
ef22894c-a3c5-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-04-05,2021-04-20,2021-04-20,2019-04-27,1.0,4.0,489.87,180.38,[AKTIFCOCUK]
f892066c-b016-11e9-9757-000d3a38a36f,Ios App,Android App,2018-10-21,2021-02-08,2021-02-08,2019-04-08,8.0,2.0,84.98,1094.99,[AKTIFSPOR]
34ad8514-8206-11eb-888b-000d3a38a36f,Android App,Offline,2021-03-10,2021-03-16,2021-03-10,2021-03-16,2.0,1.0,97.98,153.98,[KADIN]
f1600ff6-a332-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-03-12,2021-04-26,2021-04-26,2019-03-25,1.0,2.0,369.93,142.98,[]
3bb0d8ce-aacc-11e9-a2fc-000d3a38a36f,Android App,Mobile,2016-10-24,2021-01-08,2021-01-08,2020-03-07,12.0,1.0,210.73,1157.24,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
572dd288-a8b4-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-06-15,2020-11-18,2015-06-16,2020-11-18,3.0,1.0,180.49,319.97,[KADIN]
f3d4ee3e-ab73-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-12-01,2020-06-22,2018-11-21,2020-06-22,3.0,1.0,214.98,102.47,"[ERKEK, KADIN]"
39942cd4-f3c5-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-25,2021-04-03,2021-04-03,2020-09-21,3.0,1.0,19.99,557.14,"[AKTIFCOCUK, ERKEK, KADIN]"
44ea7ad8-b019-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-28,2020-11-16,2020-11-16,2019-03-28,1.0,1.0,69.99,132.48,[ERKEK]
b6642890-9fab-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-09,2021-02-16,2021-02-16,2019-09-21,4.0,2.0,19.98,675.72,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
b942155c-7761-11ea-96da-000d3a38a36f,Android App,Android App,2019-01-10,2021-02-20,2021-02-20,2020-10-09,4.0,3.0,469.97,587.87,[AKTIFSPOR]
80a057ae-5691-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-09,2020-11-14,2020-11-14,2019-12-09,4.0,1.0,119.99,420.73,[COCUK]
c37c19d6-e856-11e9-8bb8-000d3a38a36f,Mobile,Offline,2019-08-31,2021-03-05,2019-10-06,2021-03-05,1.0,2.0,229.85,169.98,[KADIN]
15720b1c-af4d-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-15,2021-04-29,2018-12-15,2021-04-29,1.0,2.0,140.87,116.58,"[ERKEK, AKTIFSPOR]"
a6512306-1b2d-11ea-a050-000d3a38a36f,Android App,Android App,2019-11-04,2020-10-17,2020-10-17,2019-11-04,1.0,1.0,59.99,99.99,[]
2c64f282-45b4-11ea-a691-000d3a38a36f,Android App,Android App,2019-11-19,2021-05-12,2021-05-12,2021-02-18,2.0,5.0,804.44,239.98,[KADIN]
9b09081e-52fb-11ea-9ade-000d3a38a36f,Mobile,Offline,2016-08-30,2020-07-21,2016-08-30,2020-07-21,1.0,2.0,210.98,90.97,[KADIN]
b2a29e0a-a369-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-29,2020-11-01,2020-04-26,2020-11-01,2.0,4.0,609.47,232.46,[AKTIFSPOR]
e2885e38-2961-11ea-b87a-000d3a38a36f,Mobile,Mobile,2019-04-13,2021-05-08,2021-05-08,2019-04-13,1.0,1.0,579.95,435.11,[AKTIFCOCUK]
c640816a-a3e7-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-04-08,2020-10-18,2020-03-26,2020-10-18,1.0,2.0,124.97,159.07,[AKTIFSPOR]
2d629908-9f30-11e9-9897-000d3a38a36f,Mobile,Mobile,2016-02-28,2020-07-25,2020-07-25,2019-11-22,13.0,1.0,119.99,2301.84,[KADIN]
cf0b6f8a-6642-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-21,2021-05-21,2020-12-25,1.0,2.0,354.97,99.04,[AKTIFSPOR]
c2490224-1eeb-11ea-81ff-000d3a38a36f,Mobile,Mobile,2019-08-24,2020-11-25,2020-11-25,2019-08-24,1.0,1.0,19.99,111.99,[COCUK]
894cf472-f64a-11e9-841e-000d3a38a36f,Mobile,Mobile,2019-10-24,2021-04-20,2021-04-20,2019-10-24,1.0,2.0,259.98,175.99,[AKTIFSPOR]
b01ff9e6-ce71-11ea-a8f0-000d3a38a36f,Desktop,Desktop,2020-07-25,2021-05-10,2021-05-10,2020-07-25,1.0,1.0,359.5,49.99,[AKTIFSPOR]
cf8d85ea-2b9d-11ea-853d-000d3a38a36f,Desktop,Offline,2019-11-30,2020-08-24,2019-11-30,2020-08-24,1.0,1.0,210.73,202.49,[ERKEK]
0f8238de-98d7-11ea-b97a-000d3a38a36f,Mobile,Mobile,2020-05-17,2021-05-01,2021-05-01,2020-05-17,1.0,1.0,179.98,99.8,[]
4c7963fa-d6c4-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-30,2021-04-26,2021-04-26,2019-08-30,2.0,1.0,14.99,303.47,[]
e6a5a63a-b07e-11e9-9757-000d3a38a36f,Ios App,Offline,2019-04-13,2020-09-22,2020-06-10,2020-09-22,5.0,1.0,60.73,882.06,"[KADIN, AKTIFSPOR]"
be7d9cae-a551-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-12-21,2021-02-10,2020-03-10,2021-02-10,11.0,2.0,348.0,1184.99,[KADIN]
77420f60-d89a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-16,2021-02-17,2021-02-17,2019-09-16,6.0,1.0,179.98,699.74,"[KADIN, AKTIFSPOR]"
c7b14ea4-6024-11ea-8dd8-000d3a38a36f,Mobile,Offline,2020-01-21,2021-05-21,2020-01-21,2021-05-21,1.0,1.0,69.99,219.9,[]
96727254-d587-11ea-8606-000d3a38a36f,Mobile,Mobile,2020-08-03,2020-12-05,2020-12-05,2020-08-09,1.0,2.0,159.98,68.0,[ERKEK]
da166d36-ab06-11ea-b736-000d3a38a36f,Android App,Offline,2020-06-10,2020-07-26,2020-06-10,2020-07-26,3.0,1.0,49.99,572.91,"[ERKEK, KADIN]"
14e282b8-8e7a-11eb-b61d-000d3a38a36f,Ios App,Ios App,2020-08-05,2021-04-02,2021-04-02,2020-08-05,2.0,1.0,189.97,854.81,"[ERKEK, KADIN, AKTIFSPOR]"
9e3b315e-1865-11ea-9213-000d3a38a36f,Ios App,Ios App,2019-12-25,2021-05-12,2021-05-12,2020-08-13,5.0,1.0,328.71,628.41,"[ERKEK, KADIN, AKTIFSPOR]"
51853b58-fe38-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-11-03,2021-04-17,2021-04-17,2020-07-09,2.0,2.0,129.98,404.95,"[COCUK, KADIN, AKTIFSPOR]"
dac32bc4-a5a9-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-24,2020-06-09,2019-02-24,2020-06-09,1.0,5.0,738.92,90.39,"[KADIN, AKTIFSPOR]"
396cd6d4-af23-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-12-02,2021-02-22,2021-02-22,2019-08-19,5.0,2.0,189.89,498.7,[AKTIFCOCUK]
6a12f298-4986-11ea-8a4f-000d3a38a36f,Mobile,Mobile,2019-10-05,2020-05-30,2020-05-30,2020-01-06,1.0,2.0,279.97,525.95,"[COCUK, AKTIFSPOR]"
65c31428-a79e-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-04-04,2020-08-10,2020-08-10,2020-01-14,2.0,1.0,129.99,139.98,[KADIN]
ad51f0b4-61b8-11ea-8dd8-000d3a38a36f,Desktop,Desktop,2020-02-28,2020-09-10,2020-09-10,2020-09-06,1.0,3.0,230.93,143.99,[ERKEK]
983e27da-9d99-11e9-9897-000d3a38a36f,Desktop,Offline,2015-07-16,2021-04-13,2017-04-15,2021-04-13,4.0,1.0,84.99,377.97,[]
7ade80b6-ce73-11ea-a8f0-000d3a38a36f,Android App,Offline,2020-07-25,2020-12-28,2020-12-15,2020-12-28,2.0,2.0,859.97,554.98,[AKTIFSPOR]
72c19c82-9fc2-11e9-a2fc-000d3a38a36f,Android App,Desktop,2017-06-11,2021-01-23,2021-01-23,2019-04-04,19.0,3.0,249.97,1544.78,"[AKTIFCOCUK, AKTIFSPOR]"
cc00176e-ff27-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-09-11,2020-11-09,2020-11-09,2019-09-17,10.0,2.0,129.97,960.82,"[AKTIFCOCUK, COCUK]"
d4b9b434-22d9-11ea-8523-000d3a38a36f,Android App,Android App,2019-07-21,2021-05-19,2021-05-19,2019-07-21,5.0,1.0,89.99,354.75,[KADIN]
40494390-ab5c-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-11-19,2021-02-11,2021-02-11,2019-11-01,6.0,2.0,99.97,989.92,[ERKEK]
bdf3abc2-a536-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-06-28,2021-02-07,2021-02-07,2019-06-28,1.0,1.0,94.98,129.99,[]
e8d28d48-2580-11ea-b1c8-000d3a38a36f,Android App,Android App,2019-10-13,2021-04-05,2021-04-05,2019-10-13,1.0,1.0,12.99,130.48,[]
bc487360-b0f9-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-05-04,2020-11-19,2020-11-19,2019-12-27,5.0,1.0,59.99,297.95,"[COCUK, KADIN]"
18065364-a5bc-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-06-12,2021-03-27,2018-04-29,2021-03-27,2.0,3.0,214.96,151.17,[AKTIFCOCUK]
8f11faf2-22f4-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-08-29,2020-11-24,2020-11-24,2019-08-29,1.0,1.0,49.98,131.94,[AKTIFCOCUK]
ee2e10ba-e5b5-11e9-ad00-000d3a38a36f,Desktop,Offline,2019-10-03,2021-05-26,2019-10-03,2021-05-26,1.0,1.0,179.99,143.99,[]
7cbb1e82-a9e7-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-05-22,2021-04-20,2021-04-20,2019-10-15,8.0,2.0,139.97,1588.93,[AKTIFSPOR]
7d4e61f0-2bd9-11ea-91ab-000d3a38a36f,Mobile,Offline,2019-05-20,2020-11-14,2019-12-01,2020-11-14,1.0,4.0,831.19,97.49,"[ERKEK, AKTIFSPOR]"
a316e480-5b4e-11ea-8b8e-000d3a38a36f,Mobile,Mobile,2020-01-10,2020-09-18,2020-09-18,2020-01-10,1.0,1.0,139.99,312.87,[AKTIFSPOR]
1f6087cc-98c0-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-21,2020-08-22,2020-05-21,2020-08-22,1.0,1.0,59.99,256.96,[ERKEK]
1e0bab04-6382-11ea-a6dc-000d3a38a36f,Android App,Android App,2019-03-02,2020-09-28,2020-09-28,2020-05-20,3.0,4.0,233.45,819.97,[AKTIFSPOR]
d6b0e00a-5bf0-11ea-87ea-000d3a38a36f,Mobile,Mobile,2020-01-23,2021-05-01,2021-05-01,2020-01-23,1.0,1.0,110.73,52.5,[]
9832d1f4-7daa-11ea-80af-000d3a38a36f,Mobile,Offline,2020-10-11,2020-12-31,2020-10-11,2020-12-31,2.0,1.0,59.99,119.84,[COCUK]
189229d0-afca-11e9-9757-000d3a38a36f,Ios App,Offline,2019-01-29,2020-08-06,2020-08-03,2020-08-06,3.0,1.0,210.72,1019.77,"[KADIN, AKTIFSPOR]"
94c25510-a779-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-12-31,2021-01-26,2021-01-26,2020-01-21,19.0,1.0,12.99,3092.79,"[COCUK, KADIN]"
760a4cd4-afd7-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-14,2020-07-05,2020-07-05,2020-02-01,9.0,3.0,293.44,1433.9,[ERKEK]
1c10c8b6-2598-11ea-b1c8-000d3a38a36f,Android App,Android App,2019-10-25,2021-04-14,2021-04-14,2020-03-17,5.0,2.0,290.48,618.95,"[ERKEK, AKTIFSPOR]"
14d87162-b10c-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-29,2020-11-27,2020-11-27,2020-01-26,3.0,1.0,99.99,306.95,[KADIN]
76045638-a7dc-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-05-01,2021-05-17,2021-05-17,2021-03-06,11.0,3.0,729.96,1590.56,[AKTIFSPOR]
0f22d4ea-da17-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-18,2020-12-19,2020-12-19,2019-09-18,3.0,1.0,49.99,454.44,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
38e3d0b0-b02b-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-25,2021-05-27,2020-03-28,2021-05-27,5.0,6.0,894.81,643.55,[ERKEK]
62362c12-ac6e-11e9-a2fc-000d3a38a36f,Android App,Mobile,2017-06-29,2021-03-08,2021-03-08,2019-09-14,7.0,1.0,72.98,1404.41,[]
b7b7e582-a73b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-27,2020-11-03,2014-09-27,2020-11-03,1.0,2.0,281.22,128.94,[ERKEK]
589166fe-1843-11ea-9213-000d3a38a36f,Android App,Offline,2020-10-13,2020-11-27,2020-10-13,2020-11-27,1.0,1.0,280.73,89.59,"[KADIN, AKTIFSPOR]"
0c6996e6-a518-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-12-24,2021-05-29,2021-05-29,2020-12-24,1.0,1.0,319.99,131.61,"[ERKEK, AKTIFSPOR]"
68ac6fdc-a5e4-11ea-bd63-000d3a38a36f,Mobile,Offline,2020-06-03,2020-10-21,2020-06-03,2020-10-21,1.0,1.0,150.49,249.99,"[KADIN, AKTIFSPOR]"
57cc02e4-745d-11ea-92d0-000d3a38a36f,Ios App,Ios App,2019-04-20,2021-04-29,2021-04-29,2019-12-03,6.0,2.0,267.96,1077.87,"[COCUK, KADIN]"
d53e6580-b1c3-11e9-89fa-000d3a38a36f,Ios App,Android App,2019-08-03,2020-10-02,2020-10-02,2020-01-29,3.0,2.0,216.71,290.47,"[KADIN, AKTIFSPOR]"
6c775ba2-d8ea-11ea-a65b-000d3a38a36f,Ios App,Ios App,2020-08-07,2021-04-13,2021-04-13,2021-02-19,4.0,1.0,229.99,1393.77,"[ERKEK, COCUK, AKTIFSPOR]"
f99e537e-d68d-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-27,2020-11-27,2020-11-27,2019-11-19,7.0,2.0,329.89,894.42,"[ERKEK, KADIN]"
c7e0c6f4-ad58-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-09-11,2021-03-25,2021-01-27,2021-03-25,1.0,7.0,579.93,139.99,[KADIN]
adfb5f74-a3c6-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2020-12-24,2020-12-24,2019-04-05,1.0,1.0,59.99,89.99,[]
40064c40-60c7-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-05-09,2021-05-02,2021-05-02,2020-07-09,9.0,1.0,145.48,1794.2,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
64999686-5be8-11ea-8946-000d3a38a36f,Android App,Android App,2019-12-24,2021-05-29,2021-05-29,2020-07-10,1.0,2.0,254.96,168.97,[KADIN]
d3bea906-19a9-11ea-b6a2-000d3a38a36f,Android App,Android App,2019-09-22,2021-05-13,2021-05-13,2019-12-10,15.0,1.0,119.98,1599.23,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
2a1933c6-a9ec-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-05-08,2020-07-02,2019-10-26,2020-07-02,6.0,1.0,79.99,489.94,[COCUK]
4e879a1e-f81f-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-26,2020-11-17,2020-11-17,2019-10-26,4.0,1.0,114.98,1240.89,"[KADIN, AKTIFSPOR]"
02c4d744-3db2-11ea-9e19-000d3a38a36f,Android App,Android App,2018-03-14,2021-03-25,2021-03-25,2019-04-04,5.0,1.0,59.99,1022.62,"[ERKEK, KADIN, AKTIFSPOR]"
1a3f612a-a391-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-01,2020-11-25,2020-11-25,2020-02-23,1.0,3.0,179.97,195.44,[AKTIFCOCUK]
06e6bc28-5330-11ea-acd3-000d3a38a36f,Ios App,Ios App,2020-01-06,2021-01-17,2021-01-17,2020-10-15,1.0,2.0,164.98,64.99,[AKTIFCOCUK]
ba9f7a5c-a575-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-02,2021-05-07,2021-05-07,2019-11-03,1.0,2.0,587.91,210.93,[]
db23e392-b07b-11e9-9757-000d3a38a36f,Android App,Android App,2019-10-30,2020-10-07,2020-10-07,2020-01-29,2.0,1.0,14.99,357.76,"[AKTIFCOCUK, ERKEK, COCUK]"
3fdf406a-53c9-11ea-abe0-000d3a38a36f,Android App,Android App,2020-01-05,2021-05-01,2021-05-01,2020-01-05,1.0,1.0,319.97,213.86,[]
c55948a8-5b44-11ea-800a-000d3a38a36f,Android App,Android App,2019-12-18,2021-02-08,2021-02-08,2019-12-24,4.0,1.0,219.98,464.96,[AKTIFSPOR]
8f85910a-6337-11ea-a6dc-000d3a38a36f,Ios App,Mobile,2020-03-08,2020-08-17,2020-08-17,2020-03-08,3.0,1.0,24.99,1065.72,[AKTIFSPOR]
ea7724f2-1fad-11ea-87bf-000d3a38a36f,Android App,Android App,2019-11-02,2020-12-16,2020-12-16,2020-07-09,5.0,2.0,74.98,823.78,"[KADIN, AKTIFSPOR]"
57ef8066-9f4c-11e9-9897-000d3a38a36f,Desktop,Offline,2015-02-23,2020-08-16,2015-02-23,2020-08-16,2.0,1.0,227.7,150.0,"[ERKEK, KADIN]"
6b34b1c0-a274-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-12,2021-05-29,2021-05-29,2020-02-26,7.0,2.0,180.73,641.88,[ERKEK]
01024718-52fa-11ea-9ade-000d3a38a36f,Android App,Android App,2020-01-08,2021-05-08,2021-05-08,2020-01-08,1.0,1.0,109.99,441.15,[AKTIFSPOR]
f0cf9ac0-1fba-11ea-87bf-000d3a38a36f,Android App,Android App,2019-04-20,2021-03-13,2021-03-13,2019-04-20,5.0,1.0,49.99,950.89,"[KADIN, AKTIFSPOR]"
ad644a6c-5b54-11ea-b581-000d3a38a36f,Android App,Android App,2019-12-29,2020-12-14,2020-12-14,2019-12-29,5.0,1.0,239.98,1211.93,[AKTIFSPOR]
e47d531e-a5c8-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-11-09,2020-11-25,2020-11-25,2020-08-10,3.0,1.0,90.49,381.44,"[ERKEK, KADIN, AKTIFSPOR]"
855ef63c-b04d-11e9-9757-000d3a38a36f,Android App,Offline,2019-10-26,2020-09-19,2019-10-26,2020-09-19,1.0,1.0,125.48,159.99,"[COCUK, KADIN, AKTIFSPOR]"
db5b6f5a-a717-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-06-21,2021-02-26,2018-06-09,2021-02-26,9.0,3.0,371.72,860.38,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
13baebb4-5bd6-11ea-ab15-000d3a38a36f,Mobile,Mobile,2020-01-31,2020-11-26,2020-11-26,2020-01-31,1.0,1.0,219.99,534.98,[AKTIFSPOR]
70a45bec-a6b1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-04-19,2020-12-29,2020-11-02,2020-12-29,3.0,4.0,440.95,569.93,"[ERKEK, KADIN]"
fcb47df0-4c1f-11eb-806e-000d3a38a36f,Ios App,Ios App,2019-07-11,2021-01-27,2021-01-27,2019-07-11,5.0,1.0,136.96,1079.95,[ERKEK]
3c48b8ae-2337-11ea-8523-000d3a38a36f,Android App,Android App,2019-11-20,2021-05-12,2021-05-12,2019-11-20,5.0,1.0,99.99,1426.02,[AKTIFCOCUK]
2831aae0-9e2d-11e9-9897-000d3a38a36f,Android App,Offline,2018-07-10,2021-02-15,2020-12-28,2021-02-15,8.0,1.0,60.88,1019.77,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
fbd02620-f8b8-11e9-b138-000d3a38a36f,Desktop,Desktop,2019-10-27,2020-11-22,2020-11-22,2019-10-27,1.0,1.0,309.9,38.78,[AKTIFSPOR]
3099ff90-ac90-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-05-02,2021-03-24,2018-05-02,2021-03-24,1.0,3.0,340.84,318.6,"[AKTIFCOCUK, COCUK, KADIN]"
fc3616a4-7042-11ea-b40c-000d3a38a36f,Android App,Offline,2020-10-10,2021-01-22,2020-10-10,2021-01-22,1.0,1.0,69.99,49.99,[ERKEK]
fc141d14-1c56-11ea-a490-000d3a38a36f,Desktop,Desktop,2019-10-28,2020-09-11,2020-09-11,2020-02-19,2.0,3.0,250.95,97.18,[KADIN]
2504651a-aa4e-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-05-13,2020-07-10,2017-05-13,2020-07-10,2.0,1.0,49.99,199.98,[AKTIFCOCUK]
1aea3726-f88c-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-27,2021-01-17,2021-01-17,2019-12-15,4.0,1.0,166.98,496.93,[KADIN]
8de1146e-a1a9-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-24,2020-07-14,2020-07-14,2019-02-24,1.0,1.0,99.99,191.99,[AKTIFSPOR]
f9370e9a-a9aa-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-01-16,2021-02-26,2020-04-06,2021-02-26,2.0,3.0,220.86,309.63,[]
7ed8bc28-a8d0-11e9-a2fc-000d3a38a36f,Mobile,Offline,2020-03-21,2021-03-27,2021-03-17,2021-03-27,5.0,1.0,259.98,697.96,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
d60a6ae4-d6ef-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-04,2020-08-02,2020-08-02,2019-09-04,2.0,1.0,239.97,129.98,[AKTIFSPOR]
cc389fe4-3fc8-11ea-aa6b-000d3a38a36f,Android App,Mobile,2019-08-03,2021-03-21,2021-03-21,2019-08-03,3.0,1.0,215.97,783.9,[AKTIFSPOR]
6122542a-acfc-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-04,2021-05-21,2018-06-04,2021-05-21,1.0,2.0,131.76,69.99,[KADIN]
29378cfe-5b45-11ea-a185-000d3a38a36f,Android App,Offline,2019-12-22,2021-02-04,2020-04-16,2021-02-04,1.0,2.0,404.95,271.2,"[ERKEK, KADIN]"
7c73b3d2-ff26-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-02-22,2021-03-22,2021-03-22,2019-11-25,2.0,2.0,294.97,1039.89,[]
56f66696-4e17-11ea-99ba-000d3a38a36f,Android App,Android App,2019-08-12,2020-11-27,2020-11-27,2019-08-12,1.0,1.0,129.99,197.99,[ERKEK]
dff132a2-ab8b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-12-17,2020-10-19,2017-12-17,2020-10-19,1.0,2.0,325.71,100.0,"[COCUK, KADIN]"
66f8e930-e2cc-11e9-ad00-000d3a38a36f,Ios App,Offline,2019-07-20,2021-01-06,2019-10-19,2021-01-06,2.0,3.0,770.7,428.69,[KADIN]
e06314de-af65-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-21,2020-07-29,2018-12-21,2020-07-29,1.0,4.0,267.43,130.94,[KADIN]
8ae7bafa-ae61-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-11-23,2021-05-22,2021-05-22,2019-11-24,4.0,2.0,159.98,574.55,"[AKTIFCOCUK, ERKEK]"
